time,orderId,event,publishTimeTaken,relayDelay
1570624645593,LTFGQLUJD520,UPDATE,1131,67213
1570624645630,LTFGQMT1K5WR,PATCH,3081,69222
1570624650386,LTFGQMQFZ5OY,PATCH,3631,66661
1570624556115,LTFGQMVTS933,UPDATE,64125,110546
1570624650514,LTFGQMXBDCZX,PATCH,3360,60722
1570624556764,LTFGQMWR4RZT,CREATE,66284,110248
1570624645304,LTFGQHKLLBT0,PATCH,1971,62816
1570624717181,LT4ANE2SAOWVS,PATCH,3209,27599
1570624645593,LT4ANECYDIABQ,PATCH,1136,66292
1570624645606,LTFGQLG7C0YE,UPDATE,3073,69477
1570624658032,LTFGQMQPKI44,UPDATE,1799,46392
1570624658029,LTFGQMJXPJL7,PATCH,1797,46447
1570624645606,LTFGQMYWBRRD,CREATE,3069,69429
1570624568403,LTFGQL23IPT2,UPDATE,2160,108719
1570624568423,LTFGQME6WNNG,PATCH,2118,106824
1570624568403,LTFGQMWMMC9L,UPDATE,2159,108698
1570624568008,LT16YHZEEVL22K,PATCH,2169,111036
1570624568025,LT4ANECPR7ZM6,PATCH,2228,111549
1570624568128,LTFGQMFMH1FI,PATCH,2241,110770
1570624568317,LT4ANEBKJD5XK,PATCH,2123,108779
1570624568760,LTFGQMKBDKRY,PATCH,745,111353
1570624568972,LTFGQMQNY7IO,PATCH,691,107328
1570624568760,LTFGQMOM26BT,PATCH,754,109283
1570624653275,LTFGQMNCGNYK,UPDATE,2120,53709
1570624653284,LT4ANDVJHIF0U,UPDATE,2065,53642
1570624564981,LTFGQMVD5LKF,PATCH,4919,110223
1570624565267,LTFGQMDAIHIV,PATCH,5300,112017
1570624565378,LTFGQMKBDKRY,PATCH,703,111988
1570624565445,LT4ANE7SHL2UC,PATCH,285,109593
1570624559586,LT4ANE7SHL2UC,PATCH,85,113537
1570624569148,LTFGQM7XJJY2,PATCH,2667,104442
1570624643335,LTFGQMQ4LB6T,PATCH,514,61621
1570624433197,LT4ANECT8T36G,UPDATE,4532,32090
1570624715429,LTFGQML8Q7QW,UPDATE,1259,20576
1570624644059,LTFGQMX8FA8I,PATCH,1233,61382
1570624660524,LTFGQMXBT7SM,PATCH,4458,51988
1570624715479,LTFGQN0VADSE,CREATE,1276,20118
1570624715829,LTFGQM1U0IZF,UPDATE,955,20154
1570624660613,LTFGQMXWR24L,PATCH,4319,48277
1570624645856,LT4ANED6DB0FE,PATCH,3302,68880
1570624717859,LTFGQMW6SB8P,PATCH,3851,26755
1570624717859,LTFGQKXECRJN,UPDATE,3849,26515
1570624646406,LTFGQMX4DCRL,PATCH,517,66107
1570624646584,LTFGQHJVQUI6,PATCH,99,66665
1570624569147,LTFGQMG46G7L,PATCH,2679,105273
1570624569389,LT4ANE8YY8V4O,PATCH,141,104962
1570624569189,LTFGQMJY7VHZ,PATCH,229,104542
1570624569248,LT4ANE8YY8V4O,PATCH,615,105663
1570624561331,LT4ANECDIKJTI,UPDATE,1212,106038
1570624661546,LTFGQMXTCHED,PATCH,1757,51854
1570624661661,LT4ANE9BIZA6O,PATCH,1778,49902
1570624568442,LTFGQMX03UFM,CREATE,2110,106835
1570624568128,LTFGQMUTNM4E,UPDATE,2240,110723
1570624568015,LTFGQMKBDKRY,PATCH,2221,111631
1570624568216,LT4ANE59M0LRA,PATCH,2232,109925
1570624568408,LTFGQMVXVG8N,PATCH,2159,107916
1570624568008,LTFGQMNBNFS3,PATCH,2207,111118
1570624568568,LTFGQMWSLFQ6,UPDATE,2236,106868
1570624662273,LTFGQMLODSQM,PATCH,155,50646
1570624561516,LTFGQMWSQCA4,CREATE,1813,112313
1570624561713,LTFGQML5HPFM,PATCH,1952,111063
1570624568760,LTFGQL2I0JCA,PATCH,718,110571
1570624569034,LTFGQMNW7IKP,PATCH,817,107502
1570624563898,LTFGQMAW7X8U,PATCH,4065,112688
1570624563935,LTFGQMWTZAK4,CREATE,4086,112607
1570624717861,LTFGQN0SY50P,CREATE,3798,26430
1570624435458,LT16YHY9K1PHI8,PATCH,1059,29514
1570624646073,LTFGQMYWLJ2Q,CREATE,3521,69444
1570624664922,LTFGQMZNQVCH,CREATE,2134,42695
1570624654381,LTFGQICXLL14,UPDATE,2916,50973
1570624654469,LTFGQMH7OLTY,PATCH,3594,60004
1570624654205,LTFGQMVXVG8N,PATCH,2847,52999
1570624654205,LTFGQMMPMRWO,PATCH,2871,53646
1570624654094,LTFGQMXH8268,PATCH,2870,54104
1570624654320,LTFGQMZBUB3W,CREATE,2956,52087
1570624654913,LTFGQLJMXH9B,UPDATE,3859,57897
1570624655228,LTFGQMXH8268,PATCH,1134,53822
1570624655846,LT4ANE9RNXLA8,PATCH,113,54499
1570624655075,LT4ANEBOYB1MK,PATCH,3997,57619
1570624655927,LT4ANE9RNXLA8,PATCH,81,52297
1570624654505,LT4ANE9T3FL4C,PATCH,3604,59395
1570624665550,LT4ANEBWCXT6A,PATCH,2293,39962
1570624665551,LT4ANECG6ERUE,PATCH,3229,49529
1570624665432,LTFGQMNQ3SED,PATCH,2305,41167
1570624665415,LTFGQMZPJT3J,CREATE,2272,40158
1570624436797,LTFGQMH9DDAX,PATCH,2241,24283
1570624437521,LTFGQMUL1U9N,PATCH,725,24176
1570624437585,LTFGQMUN2H9V,PATCH,2993,22213
1570624436793,LTFGQMUIXTFR,PATCH,2383,29534
1570624437136,LTFGQMND5CIW,PATCH,889,25799
1570624437584,LT4ANECYDIABQ,CREATE,3002,22274
1570624437585,LTFGQMW8OXCA,CREATE,2973,22036
1570624649459,LTFGQMX8FA8I,PATCH,2670,64945
1570624437950,LTFGQM5GQUDV,PATCH,72,22224
1570624665656,LTFGQMUUI93Z,PATCH,3339,49854
1570624665807,LTFGQMUTNM4E,UPDATE,3488,49994
1570624666019,LT4ANE3IQPODG,PATCH,3336,44089
1570624666000,LTFGQMZNMD2N,CREATE,3315,43981
1570624667297,LTFGQJC9HBDF,PATCH,1322,44750
1570624569133,LT4ANEBV1Y2DO,PATCH,2676,105284
1570624653757,LT4ANEDB5UMC6,PATCH,2922,60677
1570624564675,LTFGQMKBDKRY,PATCH,4845,113465
1570624434356,LTFGQMU121AA,PATCH,269,37227
1570624645302,LTFGQMND5CIW,PATCH,1909,71155
1570624657338,LTFGQD2IOKJ1,UPDATE,906,43326
1570624657340,LTFGQMU5GBZK,PATCH,1386,51335
1570624657146,LTFGQMZIQHXV,CREATE,718,43281
1570624657926,LTFGQMVTAZ3F,PATCH,1497,44040
1570624657577,LT4ANEDU62C00,CREATE,1545,50029
1570624657577,LTFGQMDQQL33,PATCH,1634,53667
1570624581820,LTFGQMXB7J2S,CREATE,3820,101581
1570624659789,LTFGQMXTCHED,PATCH,3752,52034
1570624659883,LT4ANE9BIZA6O,PATCH,3758,50173
1570624581745,LT4ANEBUJC6RE,PATCH,3871,105236
1570624658692,LTFGQMXQY6U8,PATCH,764,49166
1570624581829,LT4ANE5HQK5PO,PATCH,3735,101329
1570624581840,LTFGQMKJPXPI,PATCH,3744,101270
1570624581869,LT4ANECZ7AU78,PATCH,1155,101453
1570624581912,LT4ANE90ECGTE,PATCH,4292,106695
1570624582015,LTFGQMWJWEDS,UPDATE,4219,105796
1570624650256,LTFGQMZ0EJ9N,CREATE,3510,67230
1570624649735,LTFGQM97Y4T2,UPDATE,2764,62629
1570624650075,LTFGQMQ4FQJ8,PATCH,2997,61323
1570624650256,LTFGQMGAPD0P,PATCH,3129,60880
1570624565765,LTFGQMAW7X8U,PATCH,136,110443
1570624650417,LTFGQJPUF2GW,PATCH,3143,57834
1570624650417,LT4ANE99YG7U6,UPDATE,3140,57545
1570624650514,LTFGQMMOLNI7,PATCH,3758,66482
1570624556111,LTFGQMVTEC89,PATCH,62834,107144
1570624556073,LTFGQMMR0BJK,PATCH,62805,107614
1570624645852,LTFGQMT76229,PATCH,3160,67336
1570624435385,LTFGQMW9DH1W,CREATE,714,18694
1570624436246,LTFGQMU86C91,PATCH,1841,29737
1570624436267,LTFGQMQ7UPD7,PATCH,1822,28973
1570624660526,LT4ANECO4B7ME,PATCH,4458,51222
1570624664921,LT4ANE2UYHK4A,PATCH,2130,42092
1570624664922,LTFGQMNON7MX,PATCH,2084,42083
1570624438610,LT4ANECYX1QE0,CREATE,574,20021
1570624438612,LTFGQMH0LB0U,PATCH,361,12817
1570624438968,LT4ANECZ4VKXS,CREATE,880,19060
1570624439098,LTFGQMKJPXPI,PATCH,995,18990
1570624438639,LT4ANE626YRLC,PATCH,574,19133
1570624438635,LTFGQMUUI93Z,PATCH,669,20272
1570624583624,LTFGQMR5O7NF,PATCH,1181,99146
1570624661109,LT4ANEB227H80,UPDATE,5151,53609
1570624661601,LTFGQMO5RGDR,PATCH,2850,49802
1570624568633,LTFGQMW4EQJV,PATCH,2151,103477
1570624661198,LTFGQM9HONZK,PATCH,4853,48537
1570624661218,LTFGQMZI1XBN,CREATE,4871,48538
1570624568014,LTFGQMDKHSZ6,PATCH,2223,112063
1570624568315,LT4ANE68M50QK,PATCH,2156,108830
1570624568760,LTFGQMUTNM4E,UPDATE,632,107163
1570624568640,LT4ANEBS822QM,PATCH,2304,106702
1570624437125,LTFGQMMUQLJK,PATCH,2561,24155
1570624437136,LT4ANE8ZTP9SU,PATCH,2570,23870
1570624437312,LTFGQMW5B73F,CREATE,2798,27447
1570624558306,LTFGQMMFHL7U,PATCH,2106,115568
1570624437521,LT4ANECG6ERUE,PATCH,726,24176
1570624437439,LTFGQMHV88MH,PATCH,2864,23418
1570624437617,LTFGQMQSJ2IT,PATCH,2987,22009
1570624437878,LTFGQM5GQUDV,PATCH,211,24308
1570624437694,LTFGQMCRUAV0,PATCH,2209,28327
1570624437718,LTFGQMW02PNS,UPDATE,428,26346
1570624437696,LTFGQMHPNQON,PATCH,3218,28997
1570624437718,LTFGQMW4EQJV,PATCH,272,28852
1570624437696,LT16YHY9K1PHI8,PATCH,2238,28339
1570624668524,LTFGQMKZ006J,PATCH,597,42181
1570624668707,LTFGQMZRBMJA,CREATE,750,40470
1570624669375,LT4AN7I1SOT0Y,PATCH,1204,34444
1570624669942,LTFGQMYAOREK,PATCH,1889,38513
1570624572698,LTFGQMO6LBOP,PATCH,2747,103776
1570624583768,LTFGQMX2IIK7,UPDATE,1135,97325
1570624584823,LTFGQMTL1WPU,PATCH,2055,94637
1570624583961,LTFGQMV47V11,PATCH,1205,95426
1570624664860,LTFGQMZNONPZ,CREATE,2109,42735
1570624649458,LTFGQMZ1A5PN,CREATE,2680,64958
1570624654381,LTFGQMPTR5LL,PATCH,2943,51430
1570624654468,LTFGQMJRMHZ3,PATCH,2990,50925
1570624654319,LTFGQMZBA9MC,CREATE,2959,53012
1570624655076,LT16YHZTY2XP40,CREATE,3994,56959
1570624654505,LT4ANEB8VX4WK,PATCH,3602,59129
1570624655076,LT4ANEAIGYZO2,PATCH,3993,56924
1570624655304,LT4ANED0L79QI,PATCH,4295,58544
1570624654913,LT4ANE99YG7U6,UPDATE,3906,58860
1570624655344,LT4ANE9RNXLA8,PATCH,431,55656
1570624561331,LTFGQMV47V11,PATCH,1201,106015
1570624561841,LTFGQMKSTICF,PATCH,1964,110231
1570624565018,LTFGQMAW7X8U,PATCH,1120,112614
1570624565493,LTFGQMDAIHIV,PATCH,226,110159
1570624565493,LTFGQMQTQ0OA,PATCH,228,110199
1570624649496,LTFGQMZ1SCA2,CREATE,2643,64147
1570624665135,LTFGQLWF56MF,PATCH,2120,41111
1570624649738,LTFGQMGDOGXJ,PATCH,2765,62640
1570624649734,LTFGQMZ2EK9H,CREATE,2848,63351
1570624650077,LTFGQMYNO2NL,UPDATE,2986,61318
1570624438637,LTFGQLZTV4I2,PATCH,581,19221
1570624650258,LTFGQMZ0IY6C,CREATE,3508,67031
1570624438616,LTFGQMUUA1IU,PATCH,367,13189
1570624667277,LTFGQMBV9NU6,PATCH,1321,47071
1570624666008,LTFGQMKZ006J,PATCH,802,40620
1570624666000,LT4ANE8QA6G14,PATCH,3485,47877
1570624665825,LT4ANED9UGNZI,PATCH,3388,48612
1570624665975,LTFGQJC9HBDF,PATCH,3386,45392
1570624665955,LTFGQMN9G0IH,PATCH,3632,49648
1570624585477,LTFGQM4MEWOE,PATCH,1524,96927
1570624585489,LTFGQMMOH9DU,PATCH,229,92490
1570624576830,LTFGQML9IR4K,PATCH,6927,108127
1570624576842,LT4ANED4NY3RA,UPDATE,6833,106988
1570624576915,LTFGQMQNWRJD,PATCH,7486,111461
1570624576936,LTFGQM5PLSE7,UPDATE,7452,111290
1570624671261,LTFGQMXTUGYS,UPDATE,3159,38432
1570624576794,LTFGQMX3SVJX,CREATE,6960,108997
1570624577039,LTFGQMIFZZHD,PATCH,7623,111716
1570624577042,LTFGQMUSKY77,PATCH,348,107238
1570624671603,LTFGQMY6FKP4,PATCH,1599,36469
1570624572803,LTFGQMW8TUKZ,UPDATE,2850,102979
1570624665550,LTFGQMZJWCVG,CREATE,3258,49782
1570624668604,LTFGQMYWLJ2Q,UPDATE,215,37709
1570624668742,LTFGQMY6TQQ4,PATCH,761,38095
1570624668526,LT4ANECO4B7ME,PATCH,612,42364
1570624668706,LTFGQM901ASU,PATCH,729,39214
1570624657927,LTFGQMHFU1Y7,PATCH,1970,50881
1570624657338,LT4ANE9DPQVX8,PATCH,1379,49823
1570624657929,LTFGQLCSNSM9,PATCH,1462,43144
1570624659632,LTFGQMUUI93Z,PATCH,3239,46110
1570624659845,LTFGQMLODSQM,PATCH,3781,51886
1570624659896,LTFGQMTSGWE7,PATCH,3763,49935
1570624669387,LTFGPQSD391L,PATCH,1215,34284
1570624696429,LTFGQMAGJEFY,UPDATE,2240,59550
1570624696496,LT4ANEAJTCSD8,UPDATE,1996,55392
1570624696556,LTFGQME9YNLX,PATCH,1975,55229
1570624696541,LTFGQM9NUDIF,PATCH,2036,55292
1570624696496,LTFGQMZYXL3X,CREATE,1998,55479
1570624649461,LT4ANEARC6J46,UPDATE,2667,64872
1570624649494,LTFGQMX6C6PJ,PATCH,2643,64509
1570624649734,LTFGQMVNUCCR,PATCH,2849,63444
1570624650077,LTFGQMZ3TJKE,CREATE,2984,61313
1570624660645,LTFGQMU5GBZK,PATCH,3305,53536
1570624660654,LTFGQMRVTT9Y,PATCH,4310,48058
1570624660613,LT4ANEDUZ64OG,CREATE,4276,48174
1570624667431,LTFGQMKZ006J,PATCH,1423,41613
1570624665807,LT4ANE1FVWFJM,PATCH,3400,49327
1570624666000,LT16YHZAJEXYKG,PATCH,3314,43935
1570624576694,LTFGQMUSKY77,PATCH,6933,110218
1570624576830,LTFGQMX44LQB,CREATE,6937,108486
1570624576781,LT4ANECDV26JK,PATCH,7015,109901
1570624576914,LTFGQLTWQ94P,UPDATE,7455,111270
1570624576692,LTFGQMPDIZNK,PATCH,6978,110575
1570624576844,LT4ANED5OG0OM,UPDATE,6814,106821
1570624577104,LT4ANEAOABLSM,UPDATE,262,105237
1570624577339,LT4ANE9TO6K6U,PATCH,275,107666
1570624671197,LTFGQM901ASU,PATCH,2491,40366
1570624577029,LTFGQMN46M52,PATCH,6876,105238
1570624577210,LTFGQMUNG0QZ,UPDATE,272,109549
1570624671117,LTFGQMMVWS4K,PATCH,3038,38491
1570624696569,LT16YHZQZ9OS80,PATCH,1818,53434
1570624697136,LTFGQMYQACK9,PATCH,638,54000
1570624696567,LT4ANEE014L14,CREATE,1820,53568
1570624696665,LTFGQN00V1V8,CREATE,1794,52407
1570624696724,LTFGQM33AGA0,PATCH,1769,51080
1570624587138,LTFGQMLLJTYO,PATCH,1534,91827
1570624587626,LT4ANEB7C697S,PATCH,1447,82317
1570624697450,LTFGQMAGJEFY,UPDATE,400,56322
1570624697634,LTFGQMMEMF15,PATCH,130,52367
1570624587136,LT4ANEDBVSXGG,CREATE,1524,90150
1570624697443,LTFGQMYSPMKN,PATCH,739,52099
1570624587712,LT16YHYSQ1ULTS,UPDATE,1802,86408
1570624698339,LTFGQMP8XZ2B,PATCH,673,51517
1570624698519,LT4ANEDL55LR2,PATCH,828,51259
1570624698540,LT4ANEE256DZU,CREATE,553,42764
1570624698598,LTFGQMZ0N9V0,PATCH,611,42442
1570624698718,LTFGQN03VI6A,CREATE,926,49401
1570624699048,LT4ANE7Z46E4C,UPDATE,1162,47598
1570624668524,LTFGQMMR0BJK,PATCH,321,32127
1570624669007,LT4ANE6WXHJCU,UPDATE,998,38065
1570624668751,LTFGQMOS8SZT,UPDATE,767,38035
1570624668604,LTFGQLMAZV3M,PATCH,400,32096
1570624668561,LTFGQM7XJJY2,PATCH,630,42021
1570624668603,LT4ANEBO2RAAC,PATCH,398,31911
1570624669127,LTFGQMDKHSZ6,PATCH,1116,38179
1570624567898,LT4ANECDV26JK,PATCH,1459,104360
1570624661064,LT4ANECDV26JK,PATCH,3032,49314
1570624661111,LT4ANE9TO6K6U,PATCH,3950,53457
1570624661198,LT4ANECO4B7ME,PATCH,672,48821
1570624568015,LT4ANE9BGM5D4,PATCH,2219,111597
1570624568423,LTFGQMX02LUQ,CREATE,2171,106834
1570624568217,LTFGQMNW7IKP,PATCH,2222,109526
1570624568283,LT4ANED5OG0OM,CREATE,2126,108812
1570624568173,LTFGQMW6SB8P,PATCH,2190,109933
1570624568130,LTFGQMKJPXPI,PATCH,2157,110623
1570624661684,LTFGQMF0JWPV,PATCH,1780,50029
1570624665009,LT4ANEBJVP58A,PATCH,2083,41393
1570624665136,LTFGPQSD391L,PATCH,2019,41031
1570624699275,LTFGQM91CWYQ,PATCH,809,43153
1570624699406,LTFGQMYCDU3P,PATCH,546,47900
1570624655304,LTFGQIPAC73M,UPDATE,439,55592
1570624654197,LTFGQMHFU1Y7,PATCH,2924,53673
1570624654468,LT4ANECO4B7ME,PATCH,2989,50895
1570624655562,LT4ANE9RNXLA8,PATCH,218,55383
1570624654163,LT4ANEDEFHZSM,PATCH,2902,53882
1570624655314,LTFGQMXAGGX6,PATCH,451,58381
1570624593558,LTFGQMXQY6U8,CREATE,1045,86872
1570624594123,LT4ANED0K203C,PATCH,1149,77488
1570624594572,LTFGQMVILP7Q,PATCH,2013,87214
1570624594124,LT4ANE9C3DIFY,PATCH,1614,87765
1570624670424,LT4ANE9ZYXZOE,PATCH,2353,37814
1570624671194,LTFGQMZNONPZ,UPDATE,3087,38356
1570624576927,LT4ANEB0NLHQ6,PATCH,7513,111669
1570624671184,LT4ANECLQ23WW,PATCH,2541,40497
1570624576830,LTFGQMPX6583,UPDATE,6822,106998
1570624576869,LT4ANE90ECGTE,PATCH,6713,104957
1570624576653,LTFGQMC5KX62,PATCH,7000,110965
1570624576874,LTFGQMPSWT5D,PATCH,6734,105733
1570624671261,LTFGQMXG146I,PATCH,2548,38543
1570624577066,LTFGQMPNT1P4,PATCH,358,109371
1570624650360,LT4ANEC5W0C0S,PATCH,3115,59377
1570624650417,LT4ANE5PMAWF4,UPDATE,3139,57423
1570624650729,LTFGQMN9G0IH,PATCH,473,59976
1570624556252,LTFGQMJZ3FI9,PATCH,65922,112690
1570624556083,LTFGQMW6F0HB,PATCH,65597,108295
1570624650730,LT4ANED71PQUM,PATCH,372,57954
1570624650503,LT4ANED7ADN1C,PATCH,1010,63850
1570624556809,LT4ANECQY2R9S,PATCH,66327,109767
1570624650736,LTFGQMQFZ5OY,PATCH,350,63610
1570624665503,LT4ANECDV26JK,PATCH,2363,40544
1570624665550,LTFGQLY9OZS0,PATCH,2341,40067
1570624650515,LTFGQHKLLBT0,PATCH,3744,66057
1570624650514,LTFGQMX6C6PJ,PATCH,1020,63768
1570624556120,LT4ANECWCAM1O,UPDATE,65113,115412
1570624569307,LT4ANE68M50QK,PATCH,175,105755
1570624657146,LTFGQMZF0D4F,CREATE,1113,49593
1570624658568,LTFGQMCY75OQ,UPDATE,2157,44841
1570624657928,LTFGQMXQY6U8,PATCH,1973,51099
1570624659907,LTFGQMWMRXIV,PATCH,3614,47786
1570624665958,LTFGQMWV757L,UPDATE,3370,45858
1570624665958,LTFGQMVTAZ3F,PATCH,3384,46199
1570624650075,LTFGQM7QKAVV,UPDATE,3028,61356
1570624650256,LTFGQMN9G0IH,PATCH,3511,67300
1570624559501,LT4ANE7SHL2UC,PATCH,103,115362
1570624580502,LTFGQLUXOEL4,PATCH,2535,102831
1570624595312,LTFGQMXTCHED,CREATE,2591,84608
1570624596103,LTFGQM36NTZ5,PATCH,3192,80938
1570624595404,LTFGQMR5O7NF,PATCH,2805,87604
1570624595458,LTFGQMJFZFD9,PATCH,198,85548
1570624563732,LTFGQML5HPFM,PATCH,2019,110463
1570624563939,LTFGQM8IHJ73,PATCH,4058,112184
1570624664820,LTFGQL8ZB2G7,UPDATE,2131,42725
1570624884609,LT4ANEDNWE9Y2,UPDATE,170631,194444
1570624884561,LT4ANE6OPTV9O,PATCH,170497,192980
1570624653275,LTFGQMZA8WR0,CREATE,2121,53717
1570624653757,LTFGQMI5CINP,UPDATE,2924,60701
1570624564879,LT4ANE9TO6K6U,PATCH,4891,111566
1570624564634,LTFGQMW8OXCA,PATCH,4869,113516
1570624653236,LTFGQMW04LC0,PATCH,2084,54668
1570624564633,LTFGQMRM8E67,PATCH,3103,113661
1570624565378,LT4ANE9JIFBL6,PATCH,684,110076
1570624650503,LTFGQMX4G7ZA,PATCH,1043,58840
1570624650515,LTFGQMVH3JSM,PATCH,995,62265
1570624650738,LT4ANEDAWOEGA,PATCH,323,57806
1570624604153,LTFGQMA4P2XB,PATCH,9581,92256
1570624665206,LTFGQMZOTH0K,CREATE,2118,41178
1570624665136,LT4ANEALKP8D2,PATCH,2191,41445
1570624581889,LT4ANEB3L2OSU,PATCH,4342,107766
1570624582006,LTFGQMX2IIK7,UPDATE,4214,105829
1570624581888,LTFGQMJY7VHZ,PATCH,4348,108723
1570624581820,LTFGQMWR4RZT,PATCH,3731,101573
1570624581957,LT4ANE9C3DIFY,PATCH,4276,106364
1570624885136,LTFGQN11DPD7,CREATE,159,179507
1570624885325,LT4ANE9MC6XXO,PATCH,425,187535
1570624558154,LTFGQMNBNFS3,PATCH,2037,113926
1570624558912,LTFGQHJVQUI6,PATCH,65780,113490
1570624558132,LTFGQMW6F0HB,PATCH,2049,109235
1570624559398,LT4ANE7SHL2UC,PATCH,99,115793
1570624572698,LTFGQMX4DCRL,CREATE,2793,103947
1570624665416,LT4ANDSW11MDC,PATCH,2226,40016
1570624654865,LTFGQMJEJ2MG,PATCH,3878,58975
1570624654469,LTFGQMXL1MC8,PATCH,3193,53925
1570624655076,LTFGQMZ947BN,CREATE,3996,57417
1570624654092,LTFGQMX4FUOC,PATCH,2870,54387
1570624668526,LTFGQMSYM3ND,PATCH,324,32319
1570624668714,LTFGQAL72RWF,UPDATE,734,38899
1570624668769,LT4ANEDY01ZCE,CREATE,784,38044
1570624669125,LTFGQMZIQHXV,UPDATE,1074,37915
1570624655365,LTFGQMZABJA0,PATCH,287,55226
1570624655733,LT4ANE9RNXLA8,PATCH,171,54456
1570624558878,LTFGQMJZ3FI9,PATCH,2626,110349
1570624691019,LT4ANDSW11MDC,PATCH,22540,62098
1570624693476,LT4ANECSPT6CM,PATCH,2587,58597
1570624583594,LTFGQMWWEVZP,UPDATE,1156,99214
1570624905501,LT16YHWJ7JB6BG,PATCH,1247,148527
1570624905917,LTFGQMUTNM4E,UPDATE,1518,146877
1570624885888,LTFGQMZ4Q9WR,PATCH,961,185411
1570624905915,LT4ANE9MC6XXO,PATCH,1549,146965
1570624905915,LTFGQN0D3IZZ,PATCH,1521,146886
1570624665657,LT4ANEDD0MSN4,PATCH,3341,49867
1570624561812,LTFGQMQ7UPD7,PATCH,1709,106754
1570624561712,LTFGQMN4GV3I,PATCH,1573,106231
1570624563939,LTFGQMS92ZS3,PATCH,4045,111746
1570624668713,LTFGQMXG146I,PATCH,737,39251
1570624668479,LT4ANDSW11MDC,PATCH,560,42192
1570624669913,LT4ANEDY10ZO4,UPDATE,968,34843
1570624668526,LT4ANEBJVP58A,PATCH,604,42210
1570624561331,LT4ANED4ZMDYW,CREATE,1211,106031
1570624563939,LT4ANECYDIABQ,PATCH,4043,111611
1570624563732,LTFGQMKP23Q8,PATCH,4000,113349
1570624661268,LTFGQMXWR24L,PATCH,655,47384
1570624568633,LTFGQMQVOO58,UPDATE,2299,106734
1570624568126,LTFGQMJY7VHZ,PATCH,2241,110908
1570624568633,LT4ANE8YY8V4O,PATCH,2296,106553
1570624568130,LTFGQMWXM4MQ,CREATE,2241,110725
1570624568640,LTFGQMTH3D8N,PATCH,2244,106086
1570624568760,LT4ANE9C3DIFY,PATCH,2361,105672
1570624569121,LTFGQMVXVG8N,PATCH,713,105484
1570624583768,LTFGQM96HD0S,PATCH,1175,97419
1570624583961,LT4ANEDABQ408,CREATE,1269,96392
1570624584505,LTFGQMQNY7IO,PATCH,2115,101488
1570624583694,LT4ANE89UKJ0I,UPDATE,716,88504
1570624583769,LT16YHZOS19V4W,CREATE,1178,98144
1570624583769,LTFGQMG46G7L,PATCH,1061,95770
1570624564823,LTFGQM2IIVJ3,UPDATE,4853,111547
1570624584821,LT4ANEBEVF4O2,PATCH,2054,95065
1570624585445,LT4ANEBEVF4O2,PATCH,624,94826
1570624585449,LTFGQMICAJGE,PATCH,2596,93703
1570624657927,LTFGQL8ZB2G7,UPDATE,1892,50273
1570624657161,LT4ANE9TO6K6U,PATCH,1213,52402
1570624657146,LTFGQMMEMF15,PATCH,1201,53103
1570624657338,LT4ANEDD0MSN4,PATCH,905,43161
1570624657339,LTFGQLX29963,PATCH,900,42601
1570624657163,LT4ANECG6ERUE,PATCH,1210,51159
1570624908095,LTFGQN218ABY,CREATE,3492,142285
1570624908997,LT4ANED0K203C,PATCH,4476,146756
1570624887040,LT4ANE8VFA9XI,PATCH,2075,182799
1570624615072,LT4ANED2GRN24,PATCH,756,91548
1570624909668,LTFGQMMOLNI7,PATCH,5187,147458
1570624887435,LT4ANEE2DAKIE,PATCH,687,183090
1570624909668,LTFGQMG46G7L,PATCH,1792,144663
1570624886931,LTFGQN10F5QZ,CREATE,1971,182911
1570624909254,LT16YI014XFNKW,UPDATE,4729,146255
1570624888178,LTFGQMFW8X4T,PATCH,102,188282
1570624565425,LTFGQMNBNFS3,PATCH,396,111450
1570624564618,LT4ANE7SHL2UC,PATCH,3089,114305
1570624564823,LT4ANECYX1QE0,UPDATE,4851,111546
1570624564981,LT16YHZEEVL22K,PATCH,4889,110036
1570624565029,LTFGQMNBNFS3,PATCH,1094,111634
1570624569121,LT4ANEAIGYZO2,PATCH,747,108693
1570624576708,LTFGQMPNT1P4,PATCH,6946,110145
1570624577273,LTFGQMPDIZNK,PATCH,232,109570
1570624576793,LTFGQMUVTT1Y,PATCH,6962,109079
1570624576932,LT4ANED7VFQQW,CREATE,6774,104194
1570624577124,LT4ANE90ECGTE,PATCH,255,105131
1570624577323,LTFGQM5PLSE7,UPDATE,169,107272
1570624576885,LTFGQMPD7VFP,PATCH,6727,104397
1570624671261,LTFGQMYAOREK,PATCH,1319,38377
1570624576781,LT4ANEBOYB1MK,PATCH,6951,109069
1570624576829,LT16YHYSH93ZJ4,PATCH,6923,108251
1570624576831,LTFGQMU5GBZK,PATCH,6935,108382
1570624576936,LT4ANE8YY8V4O,PATCH,7439,111268
1570624576938,LTFGQMUNG0QZ,UPDATE,7443,111278
1570624576933,LTFGQMX2IIK7,CREATE,7475,111299
1570624565629,LTFGQMAW7X8U,PATCH,202,112215
1570624580715,LT4ANEC69KIVG,PATCH,2721,102043
1570624580502,LTFGQM92XTYF,PATCH,2622,103300
1570624580502,LT4ANED8OL7M4,CREATE,2621,102866
1570624581966,LTFGQMM2KYOG,PATCH,4190,105800
1570624581857,LTFGQMXBT7SM,CREATE,3706,100605
1570624581868,LTFGQML8Q7QW,UPDATE,3712,99506
